       1.965678184045e-04       2.343717139196e+02 
       2.011464710812e-04       2.396010485336e+02 
       2.058317742794e-04       2.449466286736e+02 
       2.106262122089e-04       2.504110084356e+02 
       2.155323269440e-04       2.559967961051e+02 
       2.205527197717e-04       2.617066550823e+02 
       2.256900525709e-04       2.675433046740e+02 
       2.309470492232e-04       2.735095214617e+02 
       2.363264970581e-04       2.796081401638e+02 
       2.418312483298e-04       2.858420545087e+02 
       2.474642217304e-04       2.922142188351e+02 
       2.532284039369e-04       2.987276483637e+02 
       2.591268511951e-04       3.053854207611e+02 
       2.651626909397e-04       3.121906774656e+02 
       2.713391234529e-04       3.191466240650e+02 
       2.776594235609e-04       3.262565317418e+02 
       2.841269423706e-04       3.335237383174e+02 
       2.907451090460e-04       3.409516492929e+02 
       2.975174326267e-04       3.485437390328e+02 
       3.044475038883e-04       3.563035516600e+02 
       3.115389972462e-04       3.642347019942e+02 
       3.187956727042e-04       3.723408772007e+02 
       3.262213778477e-04       3.806258370573e+02 
       3.338200498837e-04       3.890934155992e+02 
       3.415957177288e-04       3.977475218124e+02 
       3.495525041450e-04       4.065921408092e+02 
       3.576946279257e-04       4.156313348314e+02 
       3.660264061329e-04       4.248692439217e+02 
       3.745522563855e-04       4.343100879623e+02 
       3.832766992022e-04       4.439581656783e+02 
       3.922043603981e-04       4.538178574283e+02 
       4.013399735374e-04       4.638936253993e+02 
       4.106883824429e-04       4.741900140793e+02 
       4.202545437650e-04       4.847116517344e+02 
       4.300435296088e-04       4.954632515278e+02 
       4.400605302244e-04       5.064496107593e+02 
       4.503108567580e-04       5.176756132463e+02 
       4.607999440684e-04       5.291462293652e+02 
       4.715333536085e-04       5.408665162929e+02 
       4.825167763743e-04       5.528416202498e+02 
       4.937560359217e-04       5.650767745599e+02 
       5.052570914550e-04       5.775773022779e+02 
       5.170260409860e-04       5.903486164996e+02 
       5.290691245677e-04       6.033962189865e+02 
       5.413927276022e-04       6.167257022115e+02 
       5.540033842271e-04       6.303427507914e+02 
       5.669077807794e-04       6.442531377902e+02 
       5.801127593410e-04       6.584627287543e+02 
       5.936253213663e-04       6.729774813261e+02 
       6.074526313946e-04       6.878034426358e+02 
       6.216020208486e-04       7.029467520595e+02 
       6.360809919219e-04       7.184136403551e+02 
       6.508972215567e-04       7.342104294168e+02 
       6.660585655139e-04       7.503435322982e+02 
       6.815730625390e-04       7.668194510134e+02 
       6.974489386235e-04       7.836447808653e+02 
       7.136946113671e-04       8.008262040004e+02 
       7.303186944405e-04       8.183704938224e+02 
       7.473300021525e-04       8.362845117602e+02 
       7.647375541239e-04       8.545752070176e+02 
       7.825505800689e-04       8.732496148682e+02 
       8.007785246897e-04       8.923148598338e+02 
       8.194310526839e-04       9.117781475707e+02 
       8.385180538687e-04       9.316467705305e+02 
       8.580496484247e-04       9.519281013474e+02 
       8.780361922620e-04       9.726295944325e+02 
       8.984882825106e-04       9.937587837592e+02 
       9.194167631394e-04       1.015323279302e+03 
       9.408327307060e-04       1.037330764554e+03 
       9.627475402398e-04       1.059789003287e+03 
       9.851728112630e-04       1.082705818309e+03 
       1.008120433951e-03       1.106089107214e+03 
       1.031602575437e-03       1.129946826013e+03 
       1.055631686263e-03       1.154286997469e+03 
       1.080220506983e-03       1.179117692237e+03 
       1.105382074914e-03       1.204447040062e+03 
       1.131129731052e-03       1.230283211614e+03 
       1.157477127146e-03       1.256634422063e+03 
       1.184438232934e-03       1.283508919550e+03 
       1.212027343550e-03       1.310914982387e+03 
       1.240259087108e-03       1.338860908072e+03 
       1.269148432450e-03       1.367355015575e+03 
       1.298710697090e-03       1.396405627410e+03 
       1.328961555332e-03       1.426021056076e+03 
       1.359917046582e-03       1.456208729570e+03 
       1.391593583850e-03       1.486974344829e+03 
       1.424007962457e-03       1.518329480443e+03 
       1.457177368934e-03       1.550282292415e+03 
       1.491119390141e-03       1.582840859220e+03 
       1.525852022585e-03       1.616013379969e+03 
       1.561393681968e-03       1.649807741652e+03 
       1.597763212950e-03       1.684231892272e+03 
       1.634979899135e-03       1.719293598062e+03 
       1.673063473305e-03       1.755000532970e+03 
       1.712034127874e-03       1.791360222191e+03 
       1.751912525599e-03       1.828380061017e+03 
       1.792719810534e-03       1.866067269501e+03 
       1.834477619243e-03       1.904428881970e+03 
       1.877208092267e-03       1.943471753995e+03 
       1.920933885870e-03       1.983202539477e+03 
       1.965678184045e-03       2.023627619639e+03 
       2.011464710812e-03       2.064753240326e+03 
       2.058317742794e-03       2.106585243773e+03 
       2.106262122089e-03       2.149129281184e+03 
       2.155323269440e-03       2.192390667257e+03 
       2.205527197717e-03       2.236374450576e+03 
       2.256900525709e-03       2.281085293096e+03 
       2.309470492232e-03       2.326527458336e+03 
       2.363264970581e-03       2.372704899466e+03 
       2.418312483298e-03       2.419621030957e+03 
       2.474642217304e-03       2.467278913926e+03 
       2.532284039369e-03       2.515681207302e+03 
       2.591268511951e-03       2.564829802777e+03 
       2.651626909397e-03       2.614726413297e+03 
       2.713391234529e-03       2.665371902441e+03 
       2.776594235609e-03       2.716766865163e+03 
       2.841269423706e-03       2.768911232640e+03 
       2.907451090460e-03       2.821802894977e+03 
       2.975174326267e-03       2.875443036368e+03 
       3.044475038883e-03       2.929827450483e+03 
       3.115389972462e-03       2.984953577256e+03 
       3.187956727042e-03       3.040818197352e+03 
       3.262213778477e-03       3.097416727685e+03 
       3.338200498837e-03       3.154743839223e+03 
       3.415957177288e-03       3.212793837372e+03 
       3.495525041450e-03       3.271559520157e+03 
       3.576946279257e-03       3.331032920559e+03 
       3.660264061329e-03       3.391204891379e+03 
       3.745522563855e-03       3.452066051023e+03 
       3.832766992022e-03       3.513604892976e+03 
       3.922043603981e-03       3.575809627130e+03 
       4.013399735374e-03       3.638666326887e+03 
       4.106883824429e-03       3.702161234399e+03 
       4.202545437650e-03       3.766277629175e+03 
       4.300435296088e-03       3.830999792115e+03 
       4.400605302244e-03       3.896307931971e+03 
       4.503108567580e-03       3.962183265933e+03 
       4.607999440684e-03       4.028604013424e+03 
       4.715333536085e-03       4.095547981689e+03 
       4.825167763743e-03       4.162989943732e+03 
       4.937560359217e-03       4.230905980813e+03 
       5.052570914550e-03       4.299266939393e+03 
       5.170260409860e-03       4.368045129702e+03 
       5.290691245677e-03       4.437210761577e+03 
       5.413927276022e-03       4.506729571559e+03 
       5.540033842271e-03       4.576568561353e+03 
       5.669077807794e-03       4.646693134206e+03 
       5.801127593410e-03       4.717064108876e+03 
       5.936253213663e-03       4.787643299454e+03 
       6.074526313946e-03       4.858390895965e+03 
       6.216020208486e-03       4.929255069809e+03 
       6.360809919219e-03       5.000201649113e+03 
       6.508972215567e-03       5.071195889665e+03 
       6.660585655139e-03       5.142156307056e+03 
       6.815730625390e-03       5.213144026033e+03 
       6.974489386235e-03       5.283919462707e+03 
       7.136946113671e-03       5.354430331878e+03 
       7.303186944404e-03       5.424744668056e+03 
       7.473300021525e-03       5.494753642413e+03 
       7.647375541239e-03       5.564401835779e+03 
       7.825505800689e-03       5.633694841649e+03 
       8.007785246897e-03       5.702405490599e+03 
       8.194310526839e-03       5.770541491349e+03 
       8.385180538687e-03       5.838035954723e+03 
       8.580496484247e-03       5.904820714188e+03 
       8.780361922620e-03       5.970790724582e+03 
       8.984882825106e-03       6.035877615692e+03 
       9.194167631394e-03       6.100004575307e+03 
       9.408327307060e-03       6.163060933864e+03 
       9.627475402398e-03       6.224986860993e+03 
       9.851728112630e-03       6.285687290453e+03 
       1.008120433951e-02       6.345056283326e+03 
       1.031602575437e-02       6.402969575885e+03 
       1.055631686263e-02       6.459388000861e+03 
       1.080220506983e-02       6.514058992971e+03 
       1.105382074914e-02       6.567258902792e+03 
       1.131129731052e-02       6.618350379703e+03 
       1.157477127146e-02       6.667633228450e+03 
       1.184438232934e-02       6.714993548865e+03 
       1.212027343550e-02       6.760069454825e+03 
       1.240259087108e-02       6.802866673854e+03 
       1.269148432450e-02       6.843261367219e+03 
       1.298710697090e-02       6.881133166681e+03 
       1.328961555332e-02       6.916391664123e+03 
       1.359917046582e-02       6.948899245832e+03 
       1.391593583851e-02       6.978515024270e+03 
       1.424007962457e-02       7.005196201275e+03 
       1.457177368935e-02       7.028744931552e+03 
       1.491119390141e-02       7.049068715811e+03 
       1.525852022587e-02       7.066049196918e+03 
       1.561393681973e-02       7.079466820935e+03 
       1.597763212960e-02       7.089567148910e+03 
       1.634979899160e-02       7.095870748727e+03 
       1.673063473360e-02       7.098387157971e+03 
       1.712034127995e-02       7.096993922980e+03 
       1.751912525859e-02       7.091638920157e+03 
       1.792719811085e-02       7.082216463666e+03 
       1.834477620386e-02       7.068637111778e+03 
       1.877208094595e-02       7.050816714675e+03 
       1.920933890520e-02       7.028734836771e+03 
       1.965678193167e-02       7.002255300701e+03 
       2.011464728383e-02       6.971351716844e+03 
       2.058317776042e-02       6.936011953341e+03 
       2.106262183911e-02       6.896230452743e+03 
       2.155323382453e-02       6.851929006253e+03 
       2.205527400886e-02       6.803135253923e+03 
       2.256900885028e-02       6.749931694573e+03 
       2.309471117628e-02       6.692273848211e+03 
       2.363266042170e-02       6.630287011828e+03 
       2.418314291512e-02       6.563960753952e+03 
       2.474645223150e-02       6.493465375269e+03 
       2.532288963436e-02       6.418868726968e+03 
       2.591276463742e-02       6.340314603452e+03 
       2.651639572258e-02       6.258051223301e+03 
       2.713411125913e-02       6.172127597174e+03 
       2.776625067709e-02       6.082779652354e+03 
       2.841316595602e-02       5.990234595804e+03 
       2.907522349705e-02       5.894752728949e+03 
       2.975280645235e-02       5.796531948436e+03 
       3.044631758858e-02       5.695994250325e+03 
       3.115618276137e-02       5.593348570818e+03 
       3.188285507307e-02       5.489019729053e+03 
       3.262681977722e-02       5.383194087770e+03 
       3.338859997833e-02       5.276258394985e+03 
       3.416876315578e-02       5.168535827991e+03 
       3.496792851505e-02       5.060482699429e+03 
       3.578677513929e-02       4.952413926893e+03 
       3.662605087968e-02       4.844682669868e+03 
       3.748658188650e-02       4.737680554205e+03 
       3.836928264369e-02       4.631752913346e+03 
       3.927516633199e-02       4.527271390236e+03 
       4.020535530842e-02       4.424506359711e+03 
       4.116109145665e-02       4.323829792365e+03 
       4.214374613264e-02       4.225547995549e+03 
       4.315482940617e-02       4.129924834401e+03 
       4.419599828053e-02       4.037211466429e+03 
       4.526906356221e-02       3.947613466648e+03 
       4.637599505077e-02       3.861368657700e+03 
       4.751892472747e-02       3.778572767972e+03 
       4.870014764302e-02       3.699327802560e+03 
       4.992212024093e-02       3.623701460664e+03 
       5.118745590741e-02       3.551538314098e+03 
       5.249891761297e-02       3.482884200663e+03 
       5.385940760579e-02       3.417405299879e+03 
       5.527195423254e-02       3.354733624363e+03 
       5.673969609434e-02       3.294491031136e+03 
       5.826586388863e-02       3.236009213356e+03 
       5.985376043133e-02       3.178514365415e+03 
       6.150673948653e-02       3.121139517987e+03 
       6.322818413955e-02       3.062733677945e+03 
       6.502148552059e-02       3.002203269649e+03 
       6.689002270998e-02       2.938235326953e+03 
       6.883714462717e-02       2.869508787028e+03 
       7.086615462278e-02       2.795026086567e+03 
       7.298029836408e-02       2.713614505989e+03 
       7.518275543973e-02       2.624588820361e+03 
       7.747663492563e-02       2.527943103954e+03 
       7.986497496678e-02       2.423774597699e+03 
       8.235074625625e-02       2.313297776108e+03 
       8.493685914393e-02       2.198055714282e+03 
       8.762617399328e-02       2.080361548741e+03 
       9.042151432680e-02       1.963021728287e+03 
       9.332568225986e-02       1.849040309030e+03 
       9.634147571355e-02       1.741457131820e+03 
       9.947170691365e-02       1.642929213818e+03 
       1.027192217189e-01       1.555455310581e+03 
       1.060869193686e-01       1.480188344961e+03 
       1.095777722942e-01       1.417141902996e+03 
       1.131948456931e-01       1.365128922120e+03 
       1.169413166167e-01       1.321779431551e+03 
       1.208204923721e-01       1.283695081070e+03 
       1.248358280789e-01       1.246842952006e+03 
       1.289909432562e-01       1.207081732649e+03 
       1.332896373439e-01       1.161085364006e+03 
       1.377359040792e-01       1.106908548738e+03 
       1.423339446638e-01       1.044775072690e+03 
       1.470881796605e-01       9.770687066081e+02 
       1.520032595534e-01       9.078344019845e+02 
       1.570840738991e-01       8.418129974308e+02 
       1.623357589784e-01       7.832759653182e+02 
       1.677637038326e-01       7.349204608954e+02 
       1.733735545460e-01       6.971628167216e+02 
       1.791712165933e-01       6.681088112929e+02 
       1.851628550406e-01       6.439773442429e+02 
       1.913548923386e-01       6.203627729555e+02 
       1.977540034047e-01       5.928532221975e+02 
       2.043671076412e-01       5.595428973910e+02 
       2.112013574886e-01       5.217237592571e+02 
       2.182641230670e-01       4.830805620388e+02 
       2.255629724148e-01       4.476649860942e+02 
       2.331056467969e-01       4.182264664326e+02 
       2.409000305320e-01       3.953063027629e+02 
       2.489541147716e-01       3.769665767533e+02 
       2.572759546771e-01       3.596466904023e+02 
       2.658736194684e-01       3.403963438796e+02 
       2.747551348896e-01       3.184947879293e+02 
       2.839284177361e-01       2.955885764496e+02 
       2.934012022427e-01       2.745645728917e+02 
       3.031809583418e-01       2.571955482751e+02 
       3.132748020703e-01       2.429386741827e+02 
       3.236893987494e-01       2.298754758575e+02 
       3.344308599814e-01       2.161758006509e+02 
       3.455046360064e-01       2.016886936359e+02 
       3.569154055372e-01       1.877268174543e+02 
       3.686669658299e-01       1.754866494706e+02 
       3.807621264358e-01       1.649959020497e+02 
       3.932026107825e-01       1.551855663965e+02 
       4.059889704033e-01       1.453707093039e+02 
       4.191205172149e-01       1.357196240161e+02 
       4.325952796593e-01       1.268665456824e+02 
       4.464099886807e-01       1.189603908240e+02 
       4.605600993178e-01       1.116867266538e+02 
       4.750398530547e-01       1.046686687622e+02 
       4.898423849236e-01       9.795769496754e+01 
       5.049598776509e-01       9.179560800945e+01 
       5.203837629030e-01       8.618019349852e+01 
       5.361049670172e-01       8.091595518325e+01 
       5.521141956593e-01       7.592224330264e+01 
       5.684022488877e-01       7.128466025373e+01 
       5.849603554204e-01       6.701053703715e+01 
       6.017805128169e-01       6.302649410830e+01 
       6.188558190846e-01       5.929040530047e+01 
       6.361807810974e-01       5.580666876852e+01 
       6.537515862489e-01       5.257207546998e+01 
       6.715663258729e-01       4.955598604740e+01 
       6.896251619359e-01       4.673310578133e+01 
       7.079304320131e-01       4.409577960440e+01 
       7.264866912349e-01       4.163378260712e+01 
       7.453006933609e-01       3.932954482623e+01 
       7.643813161160e-01       3.716864296838e+01 
       7.837394382067e-01       3.514204199996e+01 
       8.033877769424e-01       3.324039972449e+01 
       8.233406961319e-01       3.145301067547e+01 
       8.436139940092e-01       2.977113870993e+01 
       8.642246804994e-01       2.818693325169e+01 
       8.851907523155e-01       2.669342881705e+01 
       9.065309733280e-01       2.528437946620e+01 
       9.282646664796e-01       2.395423091378e+01 
       9.504115223167e-01       2.269699126101e+01 
       9.729914280294e-01       2.150784941915e+01 
       9.960243197674e-01       2.038236799208e+01 
       1.019530059944e+00       1.931663760960e+01 
       1.043528340266e+00       1.830696018376e+01 
       1.068038610332e+00       1.734997356680e+01 
       1.093080030857e+00       1.644270151092e+01 
       1.118671449876e+00       1.558228044789e+01 
       1.144831399711e+00       1.476612472847e+01 
       1.171578112061e+00       1.399192810865e+01 
       1.198929548242e+00       1.325760943456e+01 
       1.226903441490e+00       1.256085092956e+01 
       1.255517348208e+00       1.189961835532e+01 
       1.284788705181e+00       1.127228241159e+01 
       1.314734890023e+00       1.067690363733e+01 
       1.345373282468e+00       1.011204982002e+01 
       1.376721324496e+00       9.576256262041e+00 
       1.408796577756e+00       9.068053311469e+00 
       1.441616777147e+00       8.585939612602e+00 
       1.475199879853e+00       8.128680901774e+00 
       1.509564109485e+00       7.695073823295e+00 
       1.544727995310e+00       7.283892080480e+00 
       1.580710406753e+00       6.893976119590e+00 
       1.617530583591e+00       6.524389259970e+00 
       1.655208162301e+00       6.173962281295e+00 
       1.693763199148e+00       5.841965692595e+00 
       1.733216190555e+00       5.527212773269e+00 
       1.773588091303e+00       5.229007229731e+00 
       1.814900331062e+00       4.946385772713e+00 
       1.857174829663e+00       4.678670121840e+00 
       1.900434011507e+00       4.425098438941e+00 
       1.944700819383e+00       4.184837985035e+00 
       1.989998727944e+00       3.957281264414e+00 
       2.036351757039e+00       3.741799542667e+00 
       2.083784485014e+00       3.537772604146e+00 
       2.132322062120e+00       3.344570469412e+00 
       2.181990224071e+00       3.161681422229e+00 
       2.232815305833e+00       2.988554802448e+00 
       2.284824255675e+00       2.824661631868e+00 
       2.338044649503e+00       2.669537295471e+00 
       2.392504705514e+00       2.522728428826e+00 
       2.448233299169e+00       2.383814096389e+00 
       2.505259978516e+00       2.252385013016e+00 
       2.563614979861e+00       2.128026292464e+00 
       2.623329243799e+00       2.010384184667e+00 
       2.684434431625e+00       1.899086813396e+00 
       2.746962942120e+00       1.793858009910e+00 
       2.810947928726e+00       1.694297005844e+00 
       2.876423317132e+00       1.600172129072e+00 
       2.943423823254e+00       1.511143003553e+00 
       3.011984971648e+00       1.426976282870e+00 
       3.082143114342e+00       1.347397873818e+00 
       3.153935450113e+00       1.272167115118e+00 
       3.227400044206e+00       1.201073444676e+00 
       3.302575848523e+00       1.133862488364e+00 
       3.379502722269e+00       1.070324239218e+00 
       3.458221453092e+00       1.010287516562e+00 
       3.538773778704e+00       9.535679602863e-01 
       3.621202409014e+00       8.999671945519e-01 
       3.705551048775e+00       8.493200183114e-01 
       3.791864420750e+00       8.014670123570e-01 
       3.880188289432e+00       7.562606462290e-01 
       3.970569485305e+00       7.135610584813e-01 
       4.063055929677e+00       6.732300774066e-01 
       4.157696660083e+00       6.351380290129e-01 
       4.254541856292e+00       5.991691055322e-01 
       4.353642866909e+00       5.652005065741e-01 
       4.455052236601e+00       5.331186083591e-01 
       4.558823733958e+00       5.028341155369e-01 
       4.665012380003e+00       4.742348430225e-01 
       4.773674477360e+00       4.472412823743e-01 
       4.884867640112e+00       4.217578556719e-01 
       4.998650824345e+00       3.977018230810e-01 
       5.115084359411e+00       3.750004867847e-01 
       5.234229979910e+00       3.535708450525e-01 
       5.356150858428e+00       3.333462630928e-01 
       5.480911639028e+00       3.142650366346e-01 
       5.608578471527e+00       2.962541950055e-01 
       5.739219046571e+00       2.792614560694e-01 
       5.872902631520e+00       2.632308343872e-01 
       6.009700107182e+00       2.481097218001e-01 
       6.149684005388e+00       2.338416438160e-01 
       6.292928547454e+00       2.203796948534e-01 
       6.439509683533e+00       2.076831447158e-01 
       6.589505132884e+00       1.957077403599e-01 
       6.742994425078e+00       1.844154622547e-01 
       6.900058942171e+00       1.737634639404e-01 
       7.060781961847e+00       1.637189884911e-01 
       7.225248701581e+00       1.542469951079e-01 
       7.393546363813e+00       1.453163496643e-01 
       7.565764182193e+00       1.368949645054e-01 
       7.741993468887e+00       1.289546100068e-01 
       7.922327662995e+00       1.214716845855e-01 
       8.106862380095e+00       1.144153931197e-01 
       8.295695462936e+00       1.077628349137e-01 
       8.488927033317e+00       1.014952851379e-01 
       8.686659545176e+00       9.558414773642e-02 
       8.888997838908e+00       9.001610420669e-02 
       9.096049196953e+00       8.476677727940e-02 
       9.307923400683e+00       7.982053186599e-02 
       9.524732788605e+00       7.515912995833e-02 
       9.746592315926e+00       7.076810681798e-02 
       9.973619615505e+00       6.662824133149e-02 
       1.020593506022e+01       6.272888512291e-02 
       1.044366182680e+01       5.905490823521e-02 
       1.068692596111e+01       5.559387569376e-02 
       1.093585644503e+01       5.233347091794e-02 
       1.119058526478e+01       4.926157893472e-02 
       1.145124748097e+01       4.636849093658e-02 
       1.171798130015e+01       4.364363177114e-02 
       1.199092814812e+01       4.107673251808e-02 
       1.227023274492e+01       3.865902926931e-02 
       1.255604318153e+01       3.638266104563e-02 
       1.284851099843e+01       3.423820374218e-02 
       1.314779126594e+01       3.221865610020e-02 
       1.345404266640e+01       3.031774702920e-02 
       1.376742757838e+01       2.852742651533e-02 
       1.408811216269e+01       2.684206656876e-02 
       1.441626645054e+01       2.525515380205e-02 
       1.475206443369e+01       2.376083090730e-02 
       1.509568415667e+01       2.235436058171e-02 
       1.544730781120e+01       2.103024882252e-02 
       1.580712183281e+01       1.978351556911e-02 
       1.617531699964e+01       1.861024564875e-02 
       1.655208853365e+01       1.750545651527e-02 
       1.693763620410e+01       1.646586388768e-02 
       1.733216443345e+01       1.548765701181e-02 
       1.773588240581e+01       1.456680988863e-02 
       1.814900417778e+01       1.370003157785e-02 
       1.857174879200e+01       1.288461518869e-02 
       1.900434039325e+01       1.211707121020e-02 
       1.944700834733e+01       1.139488774642e-02 
       1.989998736265e+01       1.071540727945e-02 
       2.036351761468e+01       1.007596150930e-02 
       2.083784487328e+01       9.474373341010e-03 
       2.132322063306e+01       8.908421499952e-03 
       2.181990224667e+01       8.375885636175e-03 
       2.232815306127e+01       7.874933353186e-03 
       2.284824255817e+01       7.403701403214e-03 
       2.338044649571e+01       6.960499771604e-03 
       2.392504705545e+01       6.543463323605e-03 
       2.448233299183e+01       6.151141189261e-03 
       2.505259978522e+01       5.782258678737e-03 
       2.563614979863e+01       5.435206106154e-03 
       2.623329243800e+01       5.108886704791e-03 
       2.684434431626e+01       4.801941776092e-03 
       2.746962942120e+01       4.513295677409e-03 
       2.810947928726e+01       4.241862693462e-03 
       2.876423317132e+01       3.986572220225e-03 
       2.943423823254e+01       3.746547441907e-03 
       3.011984971648e+01       3.520832390025e-03 
       3.082143114342e+01       3.308583723799e-03 
       3.153935450113e+01       3.109011075738e-03 
       3.227400044206e+01       2.921400073139e-03 
       3.302575848523e+01       2.745006617955e-03 
       3.379502722269e+01       2.579183258628e-03 
       3.458221453092e+01       2.423291818172e-03 
       3.538773778704e+01       2.276716867860e-03 
       3.621202409014e+01       2.138959385154e-03 
       3.705551048775e+01       2.009444195243e-03 
       3.791864420750e+01       1.887710580192e-03 
       3.880188289432e+01       1.773287694617e-03 
       3.970569485305e+01       1.665748949727e-03 
       4.063055929677e+01       1.564628393729e-03 
       4.157696660083e+01       1.469651947398e-03 
       4.254541856292e+01       1.380370583428e-03 
       4.353642866909e+01       1.296451071159e-03 
       4.455052236601e+01       1.217588065209e-03 
       4.558823733958e+01       1.143516185392e-03 
       4.665012380003e+01       1.073862732042e-03 
       4.773674477360e+01       1.008447346520e-03 
